scenario_name,scenario_index,run_index,status,Year,Share_EV_init,Solar_Installed_MW,Wind_Installed_MW,Baseload_Installed_MW,Grid_Store_Max_MWh,Factor_V2G,Factor_NSC,Factor_Smart_Charge,V2G_Connect_Cost,NG_Fact,NG_Installed,SC_CR,V2G_CR,V2G_DR,SC_Floor,V2G_Floor,Cap,pass_count,min_pass_count,Combined_LCOE,Carbon_Adjusted_LCOE_SCC_51,Carbon_Adjusted_LCOE_SCC_120,Carbon_Adjusted_LCOE_SCC_190,Carbon_Adjusted_LCOE_SCC_340,Total_Deficit,Curtailment,V2G_Total,Total_GS_Used,Total_Grid_CO2_Tonnes,Combined_LCOE_mean,Combined_LCOE_std,Combined_LCOE_min,Combined_LCOE_max,Carbon_Adjusted_LCOE_SCC_51_mean,Carbon_Adjusted_LCOE_SCC_51_std,Carbon_Adjusted_LCOE_SCC_51_min,Carbon_Adjusted_LCOE_SCC_51_max,Carbon_Adjusted_LCOE_SCC_120_mean,Carbon_Adjusted_LCOE_SCC_120_std,Carbon_Adjusted_LCOE_SCC_120_min,Carbon_Adjusted_LCOE_SCC_120_max,Carbon_Adjusted_LCOE_SCC_190_mean,Carbon_Adjusted_LCOE_SCC_190_std,Carbon_Adjusted_LCOE_SCC_190_min,Carbon_Adjusted_LCOE_SCC_190_max,Carbon_Adjusted_LCOE_SCC_340_mean,Carbon_Adjusted_LCOE_SCC_340_std,Carbon_Adjusted_LCOE_SCC_340_min,Carbon_Adjusted_LCOE_SCC_340_max,successful_runs,attempted_runs,passing_lcoes_pipe,failure_reasons
nuclear_capex_+20%,11,33,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,92.16911592429071,93.25578754512969,94.7259903262648,96.21750039408302,99.41359339655064,61629265.83071976,29686880.45224105,1151630.4464565313,1.0,6781947.989842934,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,34,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.37190723638012,92.44760074580901,93.90295078797749,95.37939285974262,98.54319729923934,62701449.08691592,29177268.288187783,1256323.3903970649,1.0,6776599.674650355,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,35,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.27932572918596,92.35399054189753,93.80794881791908,95.2829789530134,98.44375781392979,62478717.53128749,28678394.960544277,1253867.6492910748,1.0,6779981.74744309,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,36,failure,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,0,1,,,,,,,,,,,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,Excess Single Hour Deficit (17660.07)
nuclear_capex_+20%,11,37,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,92.21316604731955,93.30065811084734,94.77197090267906,96.26460706830544,99.46311313750482,61132030.723529376,29516391.953956015,1191142.241426545,1.0,6793709.099997158,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,38,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.56048357748128,92.63741586350886,94.09444189754619,95.57258425091739,98.74003215099853,61487971.497887865,29358275.236826133,1099807.495154076,1.0,6787069.73588849,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,39,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,92.01446107839475,93.09498068720134,94.55686015793967,96.0399262876742,99.21792513710535,62589505.39196981,29033398.463801928,1132643.49928901,1.0,6758531.81570375,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,40,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.75898309635032,92.8403491630217,94.30337384145943,95.78760177610643,98.96809020749282,60716339.02743552,29848327.044984825,1044777.403159749,1.0,6801400.690320857,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,41,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.68828787604943,92.76413329910808,94.21968887148154,95.69633945215027,98.86059069644041,62208684.41273331,28796440.49704622,998568.0584442029,1254.4300436390622,6756197.969122298,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,42,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.93766013470785,93.0175634407095,94.47860909000585,95.96082931392968,99.13701550805217,63140024.07846609,28922218.373185154,1248291.1378292649,1.0,6764681.122093801,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,43,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.82599195226422,92.90485048319863,94.36448261328637,95.84526883221596,99.01838215849365,63331178.17754569,28907735.50733406,1275718.7103281477,1.0,6761606.152758151,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,44,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.90920026283945,92.98783021458856,94.44715309048442,95.92762557327731,99.10006660783353,62691895.909075655,28406994.176974464,1128463.6273214978,1.0,6755931.101138949,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,45,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.34832725928977,92.42078559316151,93.87175863310561,95.34376026783153,98.49804948510132,62264844.853334054,28920251.185314894,1144293.2016592822,1.0,6770509.26336975,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,46,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.29722530441394,92.3721213144249,93.82639238679268,95.3017398515136,98.46319870448701,62125297.918558314,29278063.59461367,1225271.7836012263,1.0,6779424.26377734,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,47,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.61356268879908,92.69241364853222,94.15203553523001,95.63281136231473,98.80590242035339,62671969.67581582,29363795.592195895,1230056.3601843095,1.0,6773891.4323779205,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,48,failure,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,0,1,,,,,,,,,,,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,Excess Single Hour Deficit (17190.44)
nuclear_capex_+20%,11,49,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.49950870779513,92.57841075734991,94.03810176557108,95.5189477159404,98.69218903816035,62003255.23687965,29552820.90690578,1154408.571072264,540.3903778643071,6781156.883322404,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+20%,11,50,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,91.81598328224928,92.89755176071759,94.36085029041003,95.84535604517046,99.02643980537138,62069114.40778662,29394348.55685305,1128935.4544047525,1.0,6778779.991186412,91.71275302136092,0.324506168979772,90.94432175223125,92.34667181793954,92.79166722337135,0.3279473166590042,92.01442586976769,93.4287121863694,94.25137467315018,0.3326155193297948,93.46221379349348,94.89264915542157,95.73223730336062,0.3373655428035761,94.93098415089644,96.37780260228607,98.90551436809717,0.3475894955437827,98.07834920247421,99.5602742741386,47,50,92.235674|91.378599|91.824816|91.808003|91.736789|91.739022|91.774511|91.821305|91.812859|92.151006|91.075981|91.750852|91.764961|91.006583|92.166112|91.504852|91.793844|91.700291|91.651090|91.706332|91.920451|90.944322|91.913941|91.719015|91.333053|91.151527|92.346672|92.028772|91.774382|91.955008|91.705576|92.169116|91.371907|91.279326|92.213166|91.560484|92.014461|91.758983|91.688288|91.937660|91.825992|91.909200|91.348327|91.297225|91.613563|91.499509|91.815983,
nuclear_capex_+10%,12,1,failure,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,0,1,,,,,,,,,,,89.40434101441662,0.3731159710918587,88.74627799405036,90.08141876014201,90.48350972875716,0.3765101964555652,89.81739650018478,91.16675711409584,91.94356151874734,0.3811106401154244,91.26655683201372,92.6351560635628,93.42477347960693,0.38578714050910135,92.73671948749235,94.12483615722492,96.59879911002035,0.3958384848646606,95.88706803494657,97.3170077865009,41,50,89.234071|88.871129|89.211534|89.369606|89.981108|89.023844|88.902760|90.065092|89.383306|90.055604|89.279121|89.847351|89.152594|89.494944|89.938785|89.475793|89.513214|89.377757|90.081419|89.800967|88.940779|89.075147|89.174414|88.939590|89.955606|88.939304|89.252479|89.571420|88.746278|89.300033|89.172854|89.711529|89.341561|89.643164|89.541013|89.082264|89.139634|89.445417|90.013929|89.309934|89.221632,Excess Single Hour Deficit (18354.51)
nuclear_capex_+10%,12,2,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,89.23407130423792,90.3131269476938,91.77302575942824,93.25408252495592,96.4277755939438,62569573.26196939,28775130.18189731,1184695.7614567475,1.0,6774139.576495272,89.40434101441662,0.3731159710918587,88.74627799405036,90.08141876014201,90.48350972875716,0.3765101964555652,89.81739650018478,91.16675711409584,91.94356151874734,0.3811106401154244,91.26655683201372,92.6351560635628,93.42477347960693,0.38578714050910135,92.73671948749235,94.12483615722492,96.59879911002035,0.3958384848646606,95.88706803494657,97.3170077865009,41,50,89.234071|88.871129|89.211534|89.369606|89.981108|89.023844|88.902760|90.065092|89.383306|90.055604|89.279121|89.847351|89.152594|89.494944|89.938785|89.475793|89.513214|89.377757|90.081419|89.800967|88.940779|89.075147|89.174414|88.939590|89.955606|88.939304|89.252479|89.571420|88.746278|89.300033|89.172854|89.711529|89.341561|89.643164|89.541013|89.082264|89.139634|89.445417|90.013929|89.309934|89.221632,
nuclear_capex_+10%,12,3,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,88.87112936277792,89.94504232948856,91.39798340209708,92.87198159169992,96.03054914084888,62406553.37027352,28885770.27585186,1112744.8478039475,1.0,6781475.843826749,89.40434101441662,0.3731159710918587,88.74627799405036,90.08141876014201,90.48350972875716,0.3765101964555652,89.81739650018478,91.16675711409584,91.94356151874734,0.3811106401154244,91.26655683201372,92.6351560635628,93.42477347960693,0.38578714050910135,92.73671948749235,94.12483615722492,96.59879911002035,0.3958384848646606,95.88706803494657,97.3170077865009,41,50,89.234071|88.871129|89.211534|89.369606|89.981108|89.023844|88.902760|90.065092|89.383306|90.055604|89.279121|89.847351|89.152594|89.494944|89.938785|89.475793|89.513214|89.377757|90.081419|89.800967|88.940779|89.075147|89.174414|88.939590|89.955606|88.939304|89.252479|89.571420|88.746278|89.300033|89.172854|89.711529|89.341561|89.643164|89.541013|89.082264|89.139634|89.445417|90.013929|89.309934|89.221632,
nuclear_capex_+10%,12,4,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,89.21153406049123,90.29102583463889,91.75151470554454,93.23317008182563,96.40814588814227,62613303.497366175,29401566.02692835,1201238.4989712366,1.0,6786133.379156873,89.40434101441662,0.3731159710918587,88.74627799405036,90.08141876014201,90.48350972875716,0.3765101964555652,89.81739650018478,91.16675711409584,91.94356151874734,0.3811106401154244,91.26655683201372,92.6351560635628,93.42477347960693,0.38578714050910135,92.73671948749235,94.12483615722492,96.59879911002035,0.3958384848646606,95.88706803494657,97.3170077865009,41,50,89.234071|88.871129|89.211534|89.369606|89.981108|89.023844|88.902760|90.065092|89.383306|90.055604|89.279121|89.847351|89.152594|89.494944|89.938785|89.475793|89.513214|89.377757|90.081419|89.800967|88.940779|89.075147|89.174414|88.939590|89.955606|88.939304|89.252479|89.571420|88.746278|89.300033|89.172854|89.711529|89.341561|89.643164|89.541013|89.082264|89.139634|89.445417|90.013929|89.309934|89.221632,
nuclear_capex_+10%,12,5,success,2050,0.98,30000.0,60000.0,20000.0,10000.0,0.5,0.15,0.85,2000.0,0.0,0.0,0.0475,0.0475,0.0475,30,30,0.8,1,1,89.36960630225853,90.44916336253551,91.9097405617338,93.3914855464277,96.56665337077179,61246258.86773282,29610474.674244586,988187.3977669227,1.0,6787933.63435107,89.40434101441662,0.3731159710918587,88.74627799405036,90.08141876014201,90.48350972875716,0.3765101964555652,89.81739650018478,91.16675711409584,91.94356151874734,0.3811106401154244,91.26655683201372,92.6351560635628,93.42477347960693,0.38578714050910135,92.73671948749235,94.12483615722492,96.59879911002035,0.3958384848646606,95.88706803494657,97.3170077865009,41,50,89.234071|88.871129|89.211534|89.369606|89.981108|89.023844|88.902760|90.065092|89.383306|90.055604|89.279121|89.847351|89.152594|89.494944|89.938785|89.475793|89.513214|89.377757|90.081419|89.800967|88.940779|89.075147|89.174414|88.939590|89.955606|88.939304|89.252479|89.571420|88.746278|89.300033|89.172854|89.711529|89.341561|89.643164|89.541013|89.082264|89.139634|89.445417|90.013929|89.309934|89.221632,
