,Temperature,std_temperature
495,8.484615384615378,3.142228508558854
496,11.026923076923076,3.716503733349396
497,13.123076923076892,4.304732968016242
498,14.5576923076923,4.490670163630203
499,15.41923076923082,4.458029792366762
500,15.930769230769231,4.423050731992318
501,16.06923076923081,4.418694293483004
502,15.523076923076905,4.256682763390778
503,13.792307692307656,3.992741562533842
504,11.542307692307753,3.857838581190058
505,10.142307692307703,3.637265965488873
506,9.611538461538476,3.43702067365198
507,9.415384615384566,3.45851177585153
508,9.219230769230732,3.533905614032283
509,8.823076923076933,3.46714526610817
510,8.4076923076923,3.286064853623894
511,8.042307692307684,3.1309896672292448
512,7.715384615384617,3.106847872636139
513,7.473076923076918,3.2074843032438296
514,7.265384615384612,3.2834873060343766
515,7.080769230769231,3.247045380604297
516,6.85769230769232,3.1509786839435563
517,6.726923076923071,3.042564707610998
518,6.911538461538452,2.927299349482639
519,8.553846153846145,2.8819335073420307
520,11.103846153846124,3.310886644143887
521,13.150000000000034,3.890655471768221
522,14.588461538461567,4.20607144934998
523,15.553846153846159,4.2933471359336455
524,16.069230769230742,4.298326978583041
525,16.069230769230742,4.241131924380566
526,15.511538461538496,4.046538529913446
527,13.807692307692315,3.6887657275290056
528,11.58076923076924,3.3445167950830497
529,10.250000000000005,3.1766765768762286
530,9.657692307692294,3.118045446655229
531,9.380769230769221,3.1384662448989906
532,9.169230769230776,3.095554757916464
533,8.888461538461529,3.0318824368881967
534,8.519230769230788,3.007607637924818
535,8.153846153846157,3.010578878751591
536,7.849999999999983,2.988880627828319
537,7.634615384615368,2.954622241944407
538,7.546153846153843,2.949048810869174
539,7.461538461538456,3.0021029666255985
540,7.323076923076897,3.0222091502985275
541,7.096153846153835,3.0388813731371616
542,7.3038461538461465,3.091908196615206
543,9.049999999999999,3.182007286347781
544,11.730769230769303,3.7431695818541963
545,13.846153846153847,4.234083922959802
546,15.250000000000004,4.381092371814406
547,16.111538461538462,4.464704378252292
548,16.411538461538488,4.513526994039798
549,16.226923076923054,4.536445010504738
550,15.553846153846155,4.466593697579763
551,13.834615384615434,4.134919050665388
552,11.626923076923067,3.906789910835673
553,10.330769230769226,3.8417897063931217
554,9.811538461538447,3.793719956864385
555,9.46538461538462,3.88874348934536
556,9.16538461538462,4.068431311123899
557,8.853846153846131,4.1319639308597464
558,8.496153846153852,4.040456519861201
559,8.203846153846143,3.925274229627502
560,8.015384615384622,3.8287257332878704
561,7.884615384615397,3.665066317423344
562,7.730769230769223,3.523726983160281
563,7.534615384615382,3.483397660224749
564,7.380769230769236,3.4769867755050545
565,7.261538461538455,3.447622906250581
566,7.550000000000003,3.3465006598933558
567,9.338461538461546,3.2969660576331665
568,11.953846153846138,3.674883722020381
569,13.926923076923085,4.157272966563361
570,15.26923076923077,4.497834870081217
571,16.030769230769206,4.6350740135526545
572,16.30000000000001,4.604577432656914
573,16.19615384615387,4.537117701474918
574,15.611538461538428,4.3319399469179745
575,14.076923076923071,3.9353516478953434
576,12.115384615384613,3.62257121699798
577,10.880769230769255,3.5246286907144424
578,10.361538461538453,3.430486414058076
579,10.142307692307707,3.3669174824063233
580,9.976923076923054,3.2783645425843164
581,9.692307692307697,3.1555899841627313
582,9.315384615384604,3.109202589208484
583,9.000000000000005,3.1077537439979595
584,8.72692307692308,3.0572149029734503
585,8.557692307692301,2.9935065527707603
586,8.42307692307693,2.8939477074289597
587,8.230769230769234,2.884944315529106
588,7.953846153846136,2.9192490155543114
589,7.634615384615405,2.945351642214609
590,7.753846153846156,2.9983995731056257
591,9.334615384615379,3.174819913236258
592,11.792307692307718,3.6201493728134317
593,13.738461538461543,4.052412176031018
594,15.11538461538463,4.374004013613969
595,15.957692307692302,4.602834875257735
596,16.34999999999998,4.7441894284833666
597,16.380769230769253,4.7646678015638475
598,15.896153846153846,4.614644964474315
599,14.3076923076923,4.137710943486972
600,12.088461538461514,3.670908657317745
601,10.638461538461575,3.4961057700755505
602,10.011538461538454,3.4429552336242684
603,9.611538461538457,3.444968418927437
604,9.311538461538497,3.5182087193048384
605,8.946153846153845,3.5465497056737854
